year,variable_name,age,birth_year,project_age_group,project_age_order,metric,value,unit,scale,notes
2021,ahv_ausgaben,84,1937,Silent Generation,1,renten_mittelwert_chf,1948.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,84,1938,Silent Generation,1,renten_mittelwert_chf,1944.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,84,1939,Silent Generation,1,renten_mittelwert_chf,1984.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,84,1940,Silent Generation,1,renten_mittelwert_chf,1986.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,85,1927,Silent Generation,1,renten_mittelwert_chf,1929.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,85,1928,Silent Generation,1,renten_mittelwert_chf,1952.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,85,1929,Silent Generation,1,renten_mittelwert_chf,1945.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,85,1930,Silent Generation,1,renten_mittelwert_chf,1952.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,85,1931,Silent Generation,1,renten_mittelwert_chf,1951.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,85,1932,Silent Generation,1,renten_mittelwert_chf,1956.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,85,1933,Silent Generation,1,renten_mittelwert_chf,1953.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,85,1934,Silent Generation,1,renten_mittelwert_chf,1968.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,85,1935,Silent Generation,1,renten_mittelwert_chf,1947.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,85,1936,Silent Generation,1,renten_mittelwert_chf,1964.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,85,1937,Silent Generation,1,renten_mittelwert_chf,1960.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,85,1938,Silent Generation,1,renten_mittelwert_chf,2006.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,85,1939,Silent Generation,1,renten_mittelwert_chf,1996.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,86,1926,Silent Generation,1,renten_mittelwert_chf,1945.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,86,1927,Silent Generation,1,renten_mittelwert_chf,1960.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,86,1928,Silent Generation,1,renten_mittelwert_chf,1965.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,86,1929,Silent Generation,1,renten_mittelwert_chf,1968.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,86,1930,Silent Generation,1,renten_mittelwert_chf,1965.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,86,1931,Silent Generation,1,renten_mittelwert_chf,1964.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,86,1932,Silent Generation,1,renten_mittelwert_chf,1970.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,86,1933,Silent Generation,1,renten_mittelwert_chf,1984.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,86,1934,Silent Generation,1,renten_mittelwert_chf,1982.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,86,1935,Silent Generation,1,renten_mittelwert_chf,1976.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,86,1936,Silent Generation,1,renten_mittelwert_chf,1978.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,86,1937,Silent Generation,1,renten_mittelwert_chf,2023.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,86,1938,Silent Generation,1,renten_mittelwert_chf,2019.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,87,1925,Silent Generation,1,renten_mittelwert_chf,1965.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,87,1926,Silent Generation,1,renten_mittelwert_chf,1976.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,87,1927,Silent Generation,1,renten_mittelwert_chf,1974.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,87,1928,Silent Generation,1,renten_mittelwert_chf,1989.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,87,1929,Silent Generation,1,renten_mittelwert_chf,1979.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,87,1930,Silent Generation,1,renten_mittelwert_chf,1979.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,87,1931,Silent Generation,1,renten_mittelwert_chf,1980.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,87,1932,Silent Generation,1,renten_mittelwert_chf,2000.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,87,1933,Silent Generation,1,renten_mittelwert_chf,1998.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,87,1934,Silent Generation,1,renten_mittelwert_chf,2013.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,87,1935,Silent Generation,1,renten_mittelwert_chf,1993.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,87,1936,Silent Generation,1,renten_mittelwert_chf,2043.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,87,1937,Silent Generation,1,renten_mittelwert_chf,2036.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,88,1924,Silent Generation,1,renten_mittelwert_chf,1978.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,88,1925,Silent Generation,1,renten_mittelwert_chf,1996.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,88,1926,Silent Generation,1,renten_mittelwert_chf,1990.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,88,1927,Silent Generation,1,renten_mittelwert_chf,1998.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,88,1928,Silent Generation,1,renten_mittelwert_chf,2003.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,88,1929,Silent Generation,1,renten_mittelwert_chf,1995.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,88,1930,Silent Generation,1,renten_mittelwert_chf,1994.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,88,1931,Silent Generation,1,renten_mittelwert_chf,2014.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,88,1932,Silent Generation,1,renten_mittelwert_chf,2016.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,88,1933,Silent Generation,1,renten_mittelwert_chf,2029.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,88,1934,Silent Generation,1,renten_mittelwert_chf,2027.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,88,1935,Silent Generation,1,renten_mittelwert_chf,2056.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,88,1936,Silent Generation,1,renten_mittelwert_chf,2058.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,89,1923,Silent Generation,1,renten_mittelwert_chf,1990.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,89,1924,Silent Generation,1,renten_mittelwert_chf,2008.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,89,1925,Silent Generation,1,renten_mittelwert_chf,2011.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,89,1926,Silent Generation,1,renten_mittelwert_chf,2013.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,89,1927,Silent Generation,1,renten_mittelwert_chf,2011.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,89,1928,Silent Generation,1,renten_mittelwert_chf,2018.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,89,1929,Silent Generation,1,renten_mittelwert_chf,2010.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,89,1930,Silent Generation,1,renten_mittelwert_chf,2024.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,89,1931,Silent Generation,1,renten_mittelwert_chf,2031.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,89,1932,Silent Generation,1,renten_mittelwert_chf,2050.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,89,1933,Silent Generation,1,renten_mittelwert_chf,2047.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,89,1934,Silent Generation,1,renten_mittelwert_chf,2092.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,89,1935,Silent Generation,1,renten_mittelwert_chf,2069.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,90,1922,Silent Generation,1,renten_mittelwert_chf,2007.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,90,1923,Silent Generation,1,renten_mittelwert_chf,2021.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,90,1924,Silent Generation,1,renten_mittelwert_chf,2022.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,90,1925,Silent Generation,1,renten_mittelwert_chf,2037.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,90,1926,Silent Generation,1,renten_mittelwert_chf,2026.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,90,1927,Silent Generation,1,renten_mittelwert_chf,2025.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,90,1928,Silent Generation,1,renten_mittelwert_chf,2033.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,90,1929,Silent Generation,1,renten_mittelwert_chf,2042.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,90,1930,Silent Generation,1,renten_mittelwert_chf,2038.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,90,1931,Silent Generation,1,renten_mittelwert_chf,2065.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,90,1932,Silent Generation,1,renten_mittelwert_chf,2064.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,90,1933,Silent Generation,1,renten_mittelwert_chf,2115.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,90,1934,Silent Generation,1,renten_mittelwert_chf,2106.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,91,1921,Silent Generation,1,renten_mittelwert_chf,2014.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,91,1922,Silent Generation,1,renten_mittelwert_chf,2040.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,91,1923,Silent Generation,1,renten_mittelwert_chf,2033.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,91,1924,Silent Generation,1,renten_mittelwert_chf,2046.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,91,1925,Silent Generation,1,renten_mittelwert_chf,2047.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,91,1926,Silent Generation,1,renten_mittelwert_chf,2039.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,91,1927,Silent Generation,1,renten_mittelwert_chf,2037.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,91,1928,Silent Generation,1,renten_mittelwert_chf,2062.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,91,1929,Silent Generation,1,renten_mittelwert_chf,2056.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,91,1930,Silent Generation,1,renten_mittelwert_chf,2073.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,91,1931,Silent Generation,1,renten_mittelwert_chf,2082.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,91,1932,Silent Generation,1,renten_mittelwert_chf,2133.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,91,1933,Silent Generation,1,renten_mittelwert_chf,2128.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,92,1920,Silent Generation,1,renten_mittelwert_chf,2030.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,92,1921,Silent Generation,1,renten_mittelwert_chf,2044.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,92,1922,Silent Generation,1,renten_mittelwert_chf,2054.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,92,1923,Silent Generation,1,renten_mittelwert_chf,2057.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,92,1924,Silent Generation,1,renten_mittelwert_chf,2060.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,92,1925,Silent Generation,1,renten_mittelwert_chf,2059.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,92,1926,Silent Generation,1,renten_mittelwert_chf,2051.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,92,1927,Silent Generation,1,renten_mittelwert_chf,2072.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,92,1928,Silent Generation,1,renten_mittelwert_chf,2073.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,92,1929,Silent Generation,1,renten_mittelwert_chf,2090.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,92,1930,Silent Generation,1,renten_mittelwert_chf,2087.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,92,1931,Silent Generation,1,renten_mittelwert_chf,2146.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,92,1932,Silent Generation,1,renten_mittelwert_chf,2148.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,93,1919,Silent Generation,1,renten_mittelwert_chf,2039.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,93,1920,Silent Generation,1,renten_mittelwert_chf,2061.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,93,1921,Silent Generation,1,renten_mittelwert_chf,2058.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,93,1922,Silent Generation,1,renten_mittelwert_chf,2079.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,93,1923,Silent Generation,1,renten_mittelwert_chf,2072.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,93,1924,Silent Generation,1,renten_mittelwert_chf,2073.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,93,1925,Silent Generation,1,renten_mittelwert_chf,2071.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,93,1926,Silent Generation,1,renten_mittelwert_chf,2081.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,93,1927,Silent Generation,1,renten_mittelwert_chf,2081.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,93,1928,Silent Generation,1,renten_mittelwert_chf,2106.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,93,1929,Silent Generation,1,renten_mittelwert_chf,2102.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,93,1930,Silent Generation,1,renten_mittelwert_chf,2156.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,93,1931,Silent Generation,1,renten_mittelwert_chf,2162.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,94,1918,Silent Generation,1,renten_mittelwert_chf,2062.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,94,1919,Silent Generation,1,renten_mittelwert_chf,2067.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,94,1920,Silent Generation,1,renten_mittelwert_chf,2071.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,94,1921,Silent Generation,1,renten_mittelwert_chf,2078.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,94,1922,Silent Generation,1,renten_mittelwert_chf,2087.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,94,1923,Silent Generation,1,renten_mittelwert_chf,2089.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,94,1924,Silent Generation,1,renten_mittelwert_chf,2086.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,94,1925,Silent Generation,1,renten_mittelwert_chf,2104.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,94,1926,Silent Generation,1,renten_mittelwert_chf,2098.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,94,1927,Silent Generation,1,renten_mittelwert_chf,2113.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,94,1928,Silent Generation,1,renten_mittelwert_chf,2122.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,94,1929,Silent Generation,1,renten_mittelwert_chf,2166.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,94,1930,Silent Generation,1,renten_mittelwert_chf,2171.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,95,1917,Silent Generation,1,renten_mittelwert_chf,2069.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,95,1918,Silent Generation,1,renten_mittelwert_chf,2084.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,95,1919,Silent Generation,1,renten_mittelwert_chf,2082.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,95,1920,Silent Generation,1,renten_mittelwert_chf,2086.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,95,1921,Silent Generation,1,renten_mittelwert_chf,2088.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,95,1922,Silent Generation,1,renten_mittelwert_chf,2097.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,95,1923,Silent Generation,1,renten_mittelwert_chf,2100.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,95,1924,Silent Generation,1,renten_mittelwert_chf,2112.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,95,1925,Silent Generation,1,renten_mittelwert_chf,2120.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,95,1926,Silent Generation,1,renten_mittelwert_chf,2124.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,95,1927,Silent Generation,1,renten_mittelwert_chf,2125.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,95,1928,Silent Generation,1,renten_mittelwert_chf,2192.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,95,1929,Silent Generation,1,renten_mittelwert_chf,2176.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,96,1916,Silent Generation,1,renten_mittelwert_chf,2066.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,96,1917,Silent Generation,1,renten_mittelwert_chf,2102.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,96,1918,Silent Generation,1,renten_mittelwert_chf,2094.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,96,1919,Silent Generation,1,renten_mittelwert_chf,2098.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,96,1920,Silent Generation,1,renten_mittelwert_chf,2095.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,96,1921,Silent Generation,1,renten_mittelwert_chf,2101.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,96,1922,Silent Generation,1,renten_mittelwert_chf,2108.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,96,1923,Silent Generation,1,renten_mittelwert_chf,2126.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,96,1924,Silent Generation,1,renten_mittelwert_chf,2124.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,96,1925,Silent Generation,1,renten_mittelwert_chf,2149.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,96,1926,Silent Generation,1,renten_mittelwert_chf,2134.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,96,1927,Silent Generation,1,renten_mittelwert_chf,2189.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,96,1928,Silent Generation,1,renten_mittelwert_chf,2205.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,97,1915,Silent Generation,1,renten_mittelwert_chf,2075.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,97,1916,Silent Generation,1,renten_mittelwert_chf,2089.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,97,1917,Silent Generation,1,renten_mittelwert_chf,2115.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,97,1918,Silent Generation,1,renten_mittelwert_chf,2106.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,97,1919,Silent Generation,1,renten_mittelwert_chf,2106.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,97,1920,Silent Generation,1,renten_mittelwert_chf,2102.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,97,1921,Silent Generation,1,renten_mittelwert_chf,2116.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,97,1922,Silent Generation,1,renten_mittelwert_chf,2137.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,97,1923,Silent Generation,1,renten_mittelwert_chf,2137.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,97,1924,Silent Generation,1,renten_mittelwert_chf,2152.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,97,1925,Silent Generation,1,renten_mittelwert_chf,2163.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,97,1926,Silent Generation,1,renten_mittelwert_chf,2198.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,97,1927,Silent Generation,1,renten_mittelwert_chf,2191.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,98,1914,Silent Generation,1,renten_mittelwert_chf,2060.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,98,1915,Silent Generation,1,renten_mittelwert_chf,2103.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,98,1916,Silent Generation,1,renten_mittelwert_chf,2091.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,98,1917,Silent Generation,1,renten_mittelwert_chf,2141.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,98,1918,Silent Generation,1,renten_mittelwert_chf,2113.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,98,1919,Silent Generation,1,renten_mittelwert_chf,2123.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,98,1920,Silent Generation,1,renten_mittelwert_chf,2119.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,98,1921,Silent Generation,1,renten_mittelwert_chf,2138.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,98,1922,Silent Generation,1,renten_mittelwert_chf,2141.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,98,1923,Silent Generation,1,renten_mittelwert_chf,2165.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,98,1924,Silent Generation,1,renten_mittelwert_chf,2156.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,98,1925,Silent Generation,1,renten_mittelwert_chf,2230.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,98,1926,Silent Generation,1,renten_mittelwert_chf,2204.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,99,1913,Silent Generation,1,renten_mittelwert_chf,2066.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,99,1914,Silent Generation,1,renten_mittelwert_chf,2075.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,99,1915,Silent Generation,1,renten_mittelwert_chf,2114.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,99,1916,Silent Generation,1,renten_mittelwert_chf,2107.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,99,1917,Silent Generation,1,renten_mittelwert_chf,2154.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,99,1918,Silent Generation,1,renten_mittelwert_chf,2127.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,99,1919,Silent Generation,1,renten_mittelwert_chf,2124.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,99,1920,Silent Generation,1,renten_mittelwert_chf,2131.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,99,1921,Silent Generation,1,renten_mittelwert_chf,2155.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,99,1922,Silent Generation,1,renten_mittelwert_chf,2164.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,99,1923,Silent Generation,1,renten_mittelwert_chf,2171.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,99,1924,Silent Generation,1,renten_mittelwert_chf,2215.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,99,1925,Silent Generation,1,renten_mittelwert_chf,2239.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,100,1912,Silent Generation,1,renten_mittelwert_chf,2068.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,100,1913,Silent Generation,1,renten_mittelwert_chf,2084.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,100,1914,Silent Generation,1,renten_mittelwert_chf,2088.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,100,1915,Silent Generation,1,renten_mittelwert_chf,2112.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,100,1916,Silent Generation,1,renten_mittelwert_chf,2121.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,100,1917,Silent Generation,1,renten_mittelwert_chf,2128.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,100,1918,Silent Generation,1,renten_mittelwert_chf,2129.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,100,1919,Silent Generation,1,renten_mittelwert_chf,2158.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,100,1920,Silent Generation,1,renten_mittelwert_chf,2151.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,100,1921,Silent Generation,1,renten_mittelwert_chf,2176.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,100,1922,Silent Generation,1,renten_mittelwert_chf,2181.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,100,1923,Silent Generation,1,renten_mittelwert_chf,2241.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,100,1924,Silent Generation,1,renten_mittelwert_chf,2232.0,CHF,chf,altersrenten_ab_65
